customer_id,first_name,last_name,email,phone,street_address,city,state,postal_code,country,signup_date,loyalty_score
761,Robert,Garza,staceygoodwin@yahoo.com,001-942-331-5963,USS Davidson,Connerton,AA,10951,USA,2022-10-05,75.64
762,Sandra,Brown,murphycassidy@gmail.com,944-916-6611,8911 Ryan Ville,Serranohaven,TX,07052,USA,2022-02-28,62.54
763,Aaron,Oneal,gonzalezmichael@hotmail.com,(851)599-0102,75989 Thompson Drive Suite 947,Michelleborough,RI,35953,USA,2022-09-03,76.0
764,Russell,Lucero,wilsonlawrence@yahoo.com,(352)532-4342,51398 Mcgrath Valley Apt. 237,North Steven,RI,65377,USA,2025-09-15,20.36
765,John,Johnston,christiecarter@yahoo.com,(258)322-6231x675,55872 Michelle Summit Suite 062,Smithton,VA,29020,USA,2021-08-02,54.92
766,Chad,Pugh,bsmith@hotmail.com,876.444.5125,981 Janet Shoal,Wattsstad,MS,43767,USA,2022-04-22,92.77
767,Traci,Douglas,zhudson@hotmail.com,001-803-663-0569x56250,1068 April Drive Apt. 162,Jacquelineville,NM,66934,USA,2021-06-28,43.81
768,Carol,Rice,tina84@yahoo.com,001-991-980-4384x309,2132 Trevino Station,Port Sherri,IL,73779,USA,2023-09-02,69.83
769,Richard,Thompson,danieljones@hotmail.com,365-227-2618,2327 Fox Plaza,South Jefferyview,RI,22358,USA,2025-10-03,12.14
770,Timothy,Smith,paul61@hotmail.com,001-753-333-5016x262,7272 Cynthia Haven,Fitzgeraldborough,OH,01444,USA,2021-03-03,97.31
771,Kenneth,Gray,brianhancock@hotmail.com,996-665-3390x36385,USNS Carter,Clarenceborough,AE,63121,USA,2022-07-29,60.89
772,Leah,Russo,adam03@hotmail.com,(909)917-5075x1926,8464 Brian Parkway Apt. 902,New Alexatown,MS,46121,USA,2023-11-18,23.93
773,Anna,Myers,alejandrobeasley@yahoo.com,742-771-9745x314,Unit 8710 Box 3653,Goodwinland,AA,64449,USA,2023-11-21,15.84
774,Tonya,Williams,newmandarren@hotmail.com,662.228.0954x175,23607 Rodriguez Circle Suite 022,East Jonathanland,PW,26997,USA,2021-09-07,55.08
775,William,Mendez,wpearson@yahoo.com,001-414-839-9925x7099,4646 Bennett Mountain,Sandraton,MH,06758,USA,2021-11-20,55.23
776,Haley,Rogers,alyssaharris@hotmail.com,+1-484-301-6776,Unit 0530 Box 6730,Port Brian,AP,88416,USA,2025-10-25,9.32
777,Erin,Kirk,darrenholt@hotmail.com,391.690.5665,7695 Weber Port Suite 263,South Katelyn,GA,35165,USA,2021-05-27,99.23
778,Alisha,West,ccurry@yahoo.com,662.307.3478x735,80131 Lee Club Apt. 571,North Joyport,MT,16797,USA,2023-04-03,91.29
779,Ricky,Butler,amy57@hotmail.com,001-824-246-2882x61734,Unit 1656 Box 0880,New Gabrielaton,AP,35182,USA,2025-07-03,46.14
780,Robert,Davenport,joshuarodriguez@gmail.com,392.558.8302,9273 Peters Court Apt. 372,New Charlesstad,UT,73691,USA,2024-04-01,11.75
781,Anthony,Allen,wrightchristopher@yahoo.com,481.546.9539x536,9398 Bullock Port,Port Ivan,WI,73397,USA,2022-05-08,83.21
782,Mackenzie,Olsen,allisonanna@gmail.com,727.376.0639,08362 Dunn Inlet,Parkfort,GU,59309,USA,2022-11-29,49.84
783,Scott,Williams,hklein@yahoo.com,(370)821-7829x5988,8361 Scott Inlet Apt. 396,West Marissa,MD,01070,USA,2021-10-15,71.66
784,Mrs.,Gallagher,ahardin@yahoo.com,865-575-5574,313 Cindy Bypass,Hunterton,MN,77578,USA,2022-02-17,50.89
785,Miss,Caldwell,tonyaalexander@yahoo.com,(546)506-8342x605,4569 Park Course,Murphymouth,VI,81739,USA,2025-05-01,27.34
786,Emily,Bush,ggreen@gmail.com,+1-421-734-5579x99007,379 Michelle Estate,Jasonland,UT,38671,USA,2024-04-12,83.47
787,Samuel,Hawkins,zobrien@hotmail.com,940-828-9443x88269,224 Mendoza Mountain,Port Davidport,MA,59686,USA,2025-09-23,98.02
788,David,Price,kristy47@yahoo.com,219-539-1460x37828,54452 Castro Circles Apt. 954,Rebeccamouth,OH,62793,USA,2023-07-17,24.37
789,Kyle,Norris,tholt@hotmail.com,001-886-638-1303x26249,77186 Richard Street,Wintersbury,MT,09676,USA,2021-02-05,55.13
790,Jacob,Bryan,peggyhardin@gmail.com,6192233152,920 Sanchez Lights,Montgomeryton,MO,69266,USA,2023-03-09,38.36
791,Mandy,Murphy,seth61@yahoo.com,(434)265-5461,506 Jones Forest,Lake Ricky,FM,32708,USA,2022-09-28,92.19
792,Jason,Leonard,margaret56@gmail.com,001-640-274-9185x0582,Unit 6078 Box 1384,Melaniebury,AP,60088,USA,2023-10-23,50.82
793,Jason,Bell,joseph28@gmail.com,2347329262,92319 Villa Causeway,New Anthony,AL,45362,USA,2023-12-19,87.93
794,Todd,Hardy,christopher88@hotmail.com,001-584-460-7456x25670,280 Olson Stream Apt. 978,Cervantesshire,CA,74013,USA,2024-09-03,86.4
795,Renee,Romero,tannertina@gmail.com,312-803-6729,8477 Christina Canyon Apt. 444,New Denisetown,OK,63911,USA,2023-01-07,27.62
796,Angela,Fowler,mckayrachel@gmail.com,(943)408-6042x8316,618 Gregory Isle,Chadfurt,AR,65026,USA,2022-09-03,79.0
797,Elizabeth,Copeland,browneugene@hotmail.com,001-903-336-7594,9801 Stephen Street Suite 647,Avilamouth,SC,49045,USA,2021-01-16,41.49
798,Teresa,Moreno,johnsonphilip@yahoo.com,(682)217-2633x080,3964 Stacy Fords Apt. 511,North James,GU,83686,USA,2025-06-03,93.42
799,Bob,Martin,oconnellmelissa@yahoo.com,906.586.8646x414,"PSC 3521, Box 5267",Wilsontown,AE,86150,USA,2023-11-05,50.77
800,Keith,Lee,terricurtis@hotmail.com,(830)347-7259,40950 Flynn Valleys,Chandlerbury,RI,80444,USA,2021-08-24,82.05
